Customer_ID|Age|Annual_Income|Credit_Score|Loan_Amount|Loan_Term_Months|Loan_Officer_Note|Default_Status|Occupation|Has_Asset|Risk_Flag|DTI_Ratio|Log_Income
CUST-0416|21|260000|640|200000|12|Personnel Manager amassing year end company profits presents greater security marginally offsetting past negative variances|0|Business|0|0|0.7692278106622666|12.468440756144114
CUST-7198|33|160000|720|150000|48|Web Developer applying skills honed across various projects secure multiple well-paying roles culminating in positive account activity trending toward ideal status|0|Tech|0|0|0.9374941406616208|11.982935344196433
CUST-5083|27|230000|680|45000|24|Bankruptcy Lawyer resolves previous case successfully establishing fresh starting point marked by healthier financials ready for lending acceptance|0|Other|0|0|0.19565132325511628|12.345838935721968
CUST-0562|23|240000|700|200000|36|Opera singer drawing upon sponsorships increases individual holdings minimizing risk factors typically associated with artisan endeavours|0|Other|0|0|0.8333298611255786|12.388398368982115
CUST-1456|46|120000|630|250000|24|Public Relations Executive gains reputation prestige translating to premium assignments elevating overall remuneration scope beyond expectations|0|Business|0|0|2.083315972366897|11.695255355062795
CUST-9902|24|190000|660|100000|12|Financial Planner accumulating sizable nest egg via strategic diversification enables confident management of diverse portfolio demands effectively|0|Other|0|0|0.5263130194051611|12.154784614286667
CUST-8107|44|170000|705|150000|48|Airline Pilot navigating route expansion captures first class fares uptick generating robust balance sheet readying fleet modernization plans|0|Other|0|0|0.8823477508955829|12.04355959836804
CUST-5493|26|210000|710|140000|24|Event Coordinator orchestrating blockbuster events draw sizeable attendance increments offering abundant opportunity for advancement within event planning sphere|0|Other|0|0|0.6666634920786092|12.25486757159303
CUST-6741|39|280000|770|200000|36|Environmental Scientist achieving breakthrough research publication attracting grant offers mitigating any preexisting indebtedness issues|0|Other|0|0|0.7142831632744169|12.54254845357358
CUST-0234|45|65000|720|90000|48|Dentist facing unexpected legal fees despite stable earnings [Note: erratic cash flow]|1|Medical|0|1|1.3845940831679513|11.082157933374816
CUST-0589|25|29000|640|40000|36|Retired teacher receives regular alimony contributing positively towards her finances|0|Education|0|0|1.3792627840419296|10.275085591132715
CUST-2731|35|45000|780|130000|24|Student working part-time at local cafe; secured personal loans through friends network [Note: High debt-to-income]|1|Student|0|1|2.888824692784605|10.714439990727769
CUST-2123|34|120000|780|36000|36|Retired individual faces unexpected healthcare expenses affecting finances negatively [Note: High debt-to-income]|1|Retired|0|1|0.29999750002083314|11.695255355062795
CUST-0894|22|18000|680|15000|24|Student receives modest inheritance which significantly helps secure creditworthiness despite limited experience|0|Student|1|0|0.8332870396089106|9.798182590890704
CUST-3982|55|60000|690|45000|36|Medical professional incurs lawsuit due to an accident at work causing severe impact financially|1|Medical|0|1|0.7499875002083298|11.002116507732017
CUST-4607|29|25000|720|22000|24|Plumber benefits from new construction projects leading to increased earnings over time positively influencing their ability to handle larger loans|0|Trade|0|0|0.8799648014079436|10.12667110305036
CUST-6289|41|22000|650|20000|36|Chef inherits estate after long career thus enabling better asset management even though current employment does not offer significant bonuses|0|Service|0|0|0.9090495886550611|9.99884318585288
CUST-1145|39|80000|810|40000|24|Accountant secured early bonus through exceptional performance boosting overall economic stability enough for responsible borrowing|0|Business|1|0|0.499993750078124|11.289794413577894
CUST-5601|27|26000|590|18000|12|Designer uses trust funds received posthumously ensuring sufficient collater0al security against default risk although having lower than average annual income|1|Service|1|0|0.6922810661128418|10.165890277802454
CUST-8293|32|35000|640|32000|48|Service provider gets insurance settlement reducing outstanding liabilities making them more resilient towards unforeseen circumstances|0|Service|1|0|0.9142595925830691|10.463131911491967
CUST-7761|50|70000|760|20000|12|Teacher accumulates wealth via consistent salary increase allowing higher spending power while maintaining good fiscal practices|0|Education|0|0|0.28571020413994086|11.156264806643742
CUST-9831|45|110000|830|45000|36|Business owner navigates past divorce successfully using venture capital investments resulting in improved net worth facilitating positive lending potential [Risk: Casino addiction]|1|Business|1|1|0.4090871901164535|11.608244735642321
CUST-3002|26|17000|600|15000|12|Consultant facing declining revenues struggles to meet ends eventually necessitating assistance indicating vulnerability|1|Business|0|1|0.8823010411152286|9.741027444837728
CUST-5478|37|50000|710|35000|36|Mechanic dealing with heavy equipment repair bills finds themselves needing additional support highlighting poor liquidity conditions [Note: High debt-to-income]|1|Trade|0|1|0.6999860002799944|10.819798284210286
CUST-0156|24|19000|550|20000|24|Software developer secures favorable bankruptcy discharge thanks to successful mediation easing immediate future payment pressures albeit still being considered risky borrower|0|Tech|0|0|1.052576180201042|9.852246888342531
CUST-1528|45|21000|680|75000|36|Healthcare professional facing mounting bills despite stable insurance plan [Note: High debt-to-income]|1|Business|1|1|3.5712585114994524|9.952325334619427
CUST-8247|34|15000|700|50000|48|University lecturer secures trust fund after parents pass away unexpectedly ensuring payment capacity [Note: erratic cash flow]|1|Education|1|1|3.333111125924938|9.61587214452889
CUST-5739|22|80000|800|100000|24|Tech startup founder benefits from recent venture success; minimal personal expenses project expected stability|0|Tech|1|0|1.2499843751953101|11.289794413577894
CUST-0921|56|100000|790|200000|36|Retired executive encoun0rns significant inheritance which covers all financial obligations comfortably|0|Business|1|0|1.999980000199998|11.51293546492023
CUST-3845|48|55000|670|150000|24|Business consultant inherits property deed that provides ample funds for monthly dues without credit strain|1|Business|0|0|2.7272231413974293|10.915106645867503
CUST-2931|31|70000|840|220000|72|Dentist faces unforeseen legal fees due to malpractice lawsuit impeding ability to manage new mortgage commitments|1|Medical|0|1|3.1428122455393495|11.156264806643742
CUST-4562|27|32000|650|70000|12|Student athlete gains substantial endorsement deal improving finances significantly post college sophomore year|0|Student|0|0|2.1874316427611635|10.373522431293592
CUST-1033|42|67000|690|250000|36|Plumber accrues considerable earnings through overtime work enabling secure homeownership plans|1|Trade|0|0|3.731287592722497|11.112462823634855
CUST-6890|50|85000|730|180000|24|Artisan receives royalty payments supporting lifestyle while maintaining prudent borrowing habits|0|Other|1|0|2.1176221456218163|11.350418300109132
CUST-7621|37|120000|820|160000|48|Chef wins culinary award leading to increased sales at restaurant justifying large student loans covered easily|0|Service|0|0|1.333322222314814|11.695255355062795
CUST-8305|23|28000|710|140000|24|Designer finds lucrative freelance gig easing previous bankruptcy status allowing current loan approval [Note: History of late payments]|1|Service|0|0|4.9998214349487515|10.239995502805316
CUST-9412|49|93000|780|170000|36|Consultant benefiting from early stock options reduces reliance on traditional employment wages facilitating investment opportunities|0|Business|0|0|1.8279373340071612|11.440365524765756
CUST-0291|36|140000|810|190000|24|Mechanic secured auto repair shop ownership granting surplus profit sufficient to cover car lease and related financing|0|Trade|0|0|1.3571331633345476|11.849404844423074
CUST-5783|26|35000|670|75000|72|Bank employee uses consistent salary increase to improve housing situation avoiding default risk associated with higher interest rates|0|Other|0|0|2.1427959201165683|10.463131911491967
CUST-3146|45|50000|700|110000|36|Hospital administrator combines health sector bonuses with managed portfolio outperforming industry standards assuring responsible spending|0|Other|0|0|2.1999560008799826|10.819798284210286
CUST-7829|33|78000|750|150000|24|Accountant accumulates wealth following successful tax season audit securing premium purchasing power against liabilities|0|Business|0|0|1.9230522685606595|11.264476926102367
CUST-2567|24|42000|720|160000|48|Photographer partnership agreement leads to profitable joint business endeavor capable of servicing multiple lines of credit responsibly [Note: High debt-to-income]|1|Business|0|1|3.8094331087355062|10.645448706505872
CUST-6748|53|115000|690|200000|24|Software developer nets sizeable bonus upon completion of major product launch covering existing educational loans effortlessly|0|Tech|1|0|1.739115312040765|11.652696102959753
CUST-0011|54|25000|625|75000|48|Professional nurse inherits property; good credit score ensures stable finances despite modest salary|1|Medical|0|0|2.999880004799808|10.12667110305036
CUST-0133|36|120000|820|100000|48|Real estate agent facing lawsuits yet maintaining investments through trust funds|1|Real Estate|1|0|0.8333263889467588|11.695255355062795
CUST-0287|45|50000|715|160000|36|Dentist gambling habit leads to financial strain amid lucrative practice earnings|1|Medical|0|1|3.1999360012799745|10.819798284210286
CUST-0362|40|65000|770|140000|24|Finan0cial advisor secures insurance settlement that covers unexpected expenses plus regular income stream|0|Other|1|0|2.1538130182612574|11.082157933374816
CUST-0425|27|18000|575|36000|12|Student receives scholarship bonuses enabling additional spending power beyond tuition coverage|0|Student|0|0|1.9998888950613856|9.798182590890704
